Date Hour,AvUtilization(bps),PeakUtilization(bps),AverageDiscards(%),AverageErrors(%),AverageUtilization(bps)_SEC,PeakUtilization(bps)_SEC,AverageDiscards(%)_SEC,AverageErrors %)_SEC
04/22/2025 22:00,129698.0,174568.0,0,0,3638.0,6179.0,0,0
04/22/2025 23:00,144018.0,327044.0,0,0,3620.0,6159.0,0,0
04/23/2025 00:00,136187.0,178182.0,0,0,3690.0,6402.0,0,0
04/23/2025 01:00,134286.0,165125.0,0,0,3626.0,6180.0,0,0
04/23/2025 02:00,131578.0,167405.0,0,0,3644.0,6189.0,0,0
04/23/2025 03:00,134307.0,156034.0,0,0,3626.0,6186.0,0,0
04/23/2025 04:00,133177.0,159012.0,0,0,3712.0,6537.0,0,0
04/23/2025 05:00,186182.0,464003.0,0,0,3632.0,6183.0,0,0
04/23/2025 06:00,131300.0,148545.0,0,0,3769.0,7246.0,0,0
04/23/2025 07:00,132619.0,162251.0,0,0,3627.0,6192.0,0,0
04/23/2025 08:00,2682368.0,9790754.0,0,0,3649.0,6370.0,0,0
04/23/2025 09:00,1237042.0,3480153.0,0,0,3652.0,6218.0,0,0
04/23/2025 10:00,708321.0,1224319.0,0,0,3666.0,6217.0,0,0
04/23/2025 11:00,757760.0,1557147.0,0,0,3635.0,6188.0,0,0
04/23/2025 12:00,992990.0,1819480.0,0,0,3657.0,6178.0,0,0
04/23/2025 13:00,681657.0,1148536.0,0,0,3633.0,6212.0,0,0
04/23/2025 14:00,419960.0,914894.0,0,0,3653.0,6202.0,0,0
04/23/2025 15:00,681704.0,1225799.0,0,0,3628.0,6113.0,0,0
04/23/2025 16:00,571642.0,1132519.0,0,0,3686.0,6316.0,0,0
04/23/2025 17:00,282632.0,1114336.0,0,0,3625.0,6116.0,0,0
04/23/2025 18:00,167455.0,230994.0,0,0,3639.0,6149.0,0,0
04/23/2025 19:00,130025.0,155612.0,0,0,3629.0,6142.0,0,0
04/23/2025 20:00,154785.0,267543.0,0,0,3655.0,6151.0,0,0
04/23/2025 21:00,132054.0,156179.0,0,0,3644.0,6155.0,0,0
04/23/2025 22:00,132534.0,170220.0,0,0,3656.0,6180.0,0,0
04/23/2025 23:00,134248.0,202261.0,0,0,3631.0,6145.0,0,0
04/24/2025 00:00,132858.0,163620.0,0,0,3659.0,6156.0,0,0
04/24/2025 01:00,131485.0,165657.0,0,0,3634.0,6169.0,0,0
04/24/2025 02:00,131427.0,150981.0,0,0,3646.0,6179.0,0,0
04/24/2025 03:00,130693.0,151996.0,0,0,3630.0,6148.0,0,0
04/24/2025 04:00,132470.0,160803.0,0,0,3701.0,6424.0,0,0
04/24/2025 05:00,167365.0,249321.0,0,0,3642.0,6193.0,0,0
04/24/2025 06:00,132395.0,189498.0,0,0,3759.0,7245.0,0,0
04/24/2025 07:00,133317.0,165279.0,0,0,3614.0,6110.0,0,0
04/24/2025 08:00,1297969.0,4727601.0,0,0,3672.0,6131.0,0,0
04/24/2025 09:00,560535.0,1122970.0,0,0,3637.0,6174.0,0,0
04/24/2025 10:00,983731.0,1537623.0,0,0.000,3648.0,6176.0,0,0
04/24/2025 11:00,755477.0,1334091.0,0,0,3632.0,6143.0,0,0
04/24/2025 12:00,1958288.0,5716470.0,0,0,3639.0,6181.0,0,0
04/24/2025 13:00,2495676.0,7178720.0,0,0,3641.0,6147.0,0,0
04/24/2025 14:00,539460.0,1236717.0,0,0,3630.0,6149.0,0,0
04/24/2025 15:00,434135.0,1406954.0,0,0,3632.0,6134.0,0,0
04/24/2025 16:00,418870.0,736574.0,0,0,3642.0,6170.0,0,0
04/24/2025 17:00,175289.0,241242.0,0,0,3633.0,6163.0,0,0
04/24/2025 18:00,190672.0,701886.0,0,0,3626.0,6161.0,0,0
04/24/2025 19:00,128632.0,157182.0,0,0,3581.0,6149.0,0,0
04/24/2025 20:00,152515.0,276071.0,0,0,3628.0,6204.0,0,0
04/24/2025 21:00,135556.0,151673.0,0,0,3631.0,6309.0,0,0
04/24/2025 22:00,130228.0,169795.0,0,0,3614.0,6233.0,0,0
04/24/2025 23:00,133150.0,232581.0,0,0,3622.0,6214.0,0,0
04/25/2025 00:00,130794.0,175383.0,0,0,3676.0,6482.0,0,0
04/25/2025 01:00,149908.0,354056.0,0,0,3621.0,6222.0,0,0
04/25/2025 02:00,130619.0,165752.0,0,0,3632.0,6251.0,0,0
04/25/2025 03:00,132206.0,177692.0,0,0,3623.0,6224.0,0,0
04/25/2025 04:00,135531.0,162523.0,0,0,3690.0,6567.0,0,0
04/25/2025 05:00,157337.0,229318.0,0,0,3639.0,6260.0,0,0
04/25/2025 06:00,132940.0,166505.0,0,0,3738.0,7341.0,0,0
04/25/2025 07:00,122861.0,146222.0,0,0,3626.0,6264.0,0,0
04/25/2025 08:00,128072.0,162009.0,0,0,3617.0,6242.0,0,0
04/25/2025 09:00,124842.0,148233.0,0,0,3636.0,6284.0,0,0
04/25/2025 10:00,125528.0,139932.0,0,0,3634.0,6258.0,0,0
04/25/2025 11:00,126577.0,141972.0,0,0,3623.0,6264.0,0,0
04/25/2025 12:00,134397.0,181768.0,0,0,3630.0,6261.0,0,0
04/25/2025 13:00,83290.0,123196.0,0,0,3626.0,6271.0,0,0
04/25/2025 14:00,128405.0,166466.0,0,0,3620.0,6287.0,0,0
04/25/2025 15:00,129486.0,174549.0,0,0,3653.0,6283.0,0,0
04/25/2025 16:00,124855.0,142430.0,0,0,3639.0,6389.0,0,0
04/25/2025 17:00,131229.0,179958.0,0,0,3638.0,6288.0,0,0
04/25/2025 18:00,138301.0,183935.0,0,0,3622.0,6271.0,0,0
04/25/2025 19:00,126290.0,143408.0,0,0,3638.0,6276.0,0,0
04/25/2025 20:00,158292.0,436981.0,0,0,3630.0,6282.0,0,0
04/25/2025 21:00,133375.0,151217.0,0,0,3639.0,6281.0,0,0
04/25/2025 22:00,130807.0,175255.0,0,0,3614.0,6223.0,0,0
04/25/2025 23:00,145733.0,325662.0,0,0,3636.0,6189.0,0,0
04/26/2025 00:00,147316.0,347031.0,0,0,3623.0,6192.0,0,0
04/26/2025 01:00,125496.0,143791.0,0,0,3629.0,6198.0,0,0
04/26/2025 02:00,130252.0,153355.0,0,0,3624.0,6223.0,0,0
04/26/2025 03:00,131255.0,171736.0,0,0,3624.0,6201.0,0,0
04/26/2025 04:00,131948.0,164093.0,0,0,3679.0,6210.0,0,0
04/26/2025 05:00,162507.0,268897.0,0,0,3630.0,6231.0,0,0
04/26/2025 06:00,189117.0,984680.0,0,0,3731.0,7325.0,0,0
04/26/2025 07:00,127128.0,148140.0,0,0,3648.0,6363.0,0,0
04/26/2025 08:00,126840.0,158979.0,0,0,3628.0,6236.0,0,0
04/26/2025 09:00,126973.0,147580.0,0,0,3637.0,6246.0,0,0
04/26/2025 10:00,127903.0,149937.0,0,0,3632.0,6257.0,0,0
04/26/2025 11:00,128658.0,143763.0,0,0,3623.0,6237.0,0,0
04/26/2025 12:00,128439.0,184199.0,0,0,3636.0,6230.0,0,0
04/26/2025 13:00,133739.0,163136.0,0,0,3628.0,6262.0,0,0
04/26/2025 14:00,133569.0,161246.0,0,0,3628.0,6247.0,0,0
04/26/2025 15:00,127815.0,150329.0,0,0,3641.0,6251.0,0,0
04/26/2025 16:00,127403.0,150349.0,0,0,3634.0,6283.0,0,0
04/26/2025 17:00,133988.0,181896.0,0,0,3641.0,6169.0,0,0
04/26/2025 18:00,135218.0,190382.0,0,0,3625.0,6179.0,0,0
04/26/2025 19:00,139138.0,280391.0,0,0,3635.0,6146.0,0,0
04/26/2025 20:00,133380.0,164357.0,0,0,3625.0,6138.0,0,0
04/26/2025 21:00,129653.0,140924.0,0,0,3649.0,6165.0,0,0
04/26/2025 22:00,129236.0,158605.0,0,0,3587.0,6172.0,0,0
04/26/2025 23:00,141379.0,327962.0,0,0,3635.0,5943.0,0,0
04/27/2025 00:00,131601.0,159344.0,0,0,3772.0,6853.0,0,0
04/27/2025 01:00,127767.0,147459.0,0,0,3835.0,5917.0,0,0
04/27/2025 02:00,129401.0,161434.0,0,0,3660.0,6097.0,0,0
04/27/2025 03:00,130826.0,173208.0,0,0,3648.0,6069.0,0,0
04/27/2025 04:00,131285.0,150918.0,0,0,3668.0,6180.0,0,0
04/27/2025 05:00,154168.0,286941.0,0,0,3674.0,6185.0,0,0
04/27/2025 06:00,130057.0,162196.0,0,0,3751.0,7203.0,0,0
04/27/2025 07:00,126655.0,167708.0,0,0,3640.0,6093.0,0,0
04/27/2025 08:00,127103.0,145165.0,0,0,3632.0,6087.0,0,0
04/27/2025 09:00,124316.0,156319.0,0,0,3659.0,6214.0,0,0
04/27/2025 10:00,129694.0,150037.0,0,0,3633.0,6142.0,0,0
04/27/2025 11:00,134330.0,153879.0,0,0,3638.0,6093.0,0,0
04/27/2025 12:00,134335.0,174869.0,0,0,3623.0,6001.0,0,0
04/27/2025 13:00,134771.0,172395.0,0,0,3653.0,6012.0,0,0
04/27/2025 14:00,120790.0,401713.0,0,0,3627.0,6037.0,0,0
04/27/2025 15:00,120152.0,159416.0,0,0,3670.0,6302.0,0,0
04/27/2025 16:00,132006.0,160176.0,0,0,3639.0,6166.0,0,0
04/27/2025 17:00,131294.0,149758.0,0,0,3632.0,6133.0,0,0
04/27/2025 18:00,134919.0,185887.0,0,0,3643.0,6059.0,0,0
04/27/2025 19:00,142813.0,288927.0,0,0,3631.0,6034.0,0,0
04/27/2025 20:00,132132.0,196945.0,0,0,3643.0,6027.0,0,0
04/27/2025 21:00,138515.0,162185.0,0,0,3620.0,5944.0,0,0
04/27/2025 22:00,131032.0,146947.0,0,0,3624.0,5831.0,0,0
04/27/2025 23:00,141141.0,289357.0,0,0,3632.0,5869.0,0,0
04/28/2025 00:00,132945.0,322358.0,0,0,3633.0,5842.0,0,0
04/28/2025 01:00,125813.0,140968.0,0,0,3633.0,5867.0,0,0
04/28/2025 02:00,137583.0,158727.0,0,0,3630.0,5867.0,0,0
04/28/2025 03:00,126444.0,137755.0,0,0,3624.0,5851.0,0,0
04/28/2025 04:00,131871.0,152897.0,0,0,3675.0,6365.0,0,0
04/28/2025 05:00,174967.0,343130.0,0,0,3629.0,5882.0,0,0
04/28/2025 06:00,128812.0,171513.0,0,0,3771.0,7186.0,0,0
04/28/2025 07:00,129426.0,182356.0,0,0,3621.0,5846.0,0,0
04/28/2025 08:00,2272550.0,6493554.0,0,0,3666.0,6066.0,0,0
04/28/2025 09:00,1586404.0,4479896.0,0,0,3687.0,6196.0,0,0
04/28/2025 10:00,2084466.0,4609490.0,0,0,3657.0,5962.0,0,0
04/28/2025 11:00,1155098.0,1757453.0,0,0,3635.0,5882.0,0,0
04/28/2025 12:00,2654028.0,8794328.0,0,0,3636.0,6382.0,0,0
04/28/2025 13:00,2083465.0,9131315.0,0,0,3659.0,6300.0,0,0
04/28/2025 14:00,464000.0,831654.0,0,0,3647.0,6144.0,0,0
04/28/2025 15:00,676433.0,1215414.0,0,0,3602.0,5907.0,0,0
04/28/2025 16:00,1385820.0,2761391.0,0,0,3657.0,5996.0,0,0
04/28/2025 17:00,1021701.0,2048057.0,0,0,3634.0,5942.0,0,0
04/28/2025 18:00,178914.0,221178.0,0,0,3640.0,5918.0,0,0
04/28/2025 19:00,124864.0,141048.0,0,0,3639.0,5961.0,0,0
04/28/2025 20:00,152324.0,389690.0,0,0,3641.0,6019.0,0,0
04/28/2025 21:00,131307.0,173067.0,0,0,3626.0,5979.0,0,0
04/28/2025 22:00,129085.0,172912.0,0,0,3651.0,6143.0,0,0
04/28/2025 23:00,156226.0,493164.0,0,0,3620.0,5931.0,0,0
04/29/2025 00:00,130244.0,178598.0,0,0,3639.0,5944.0,0,0
04/29/2025 01:00,129153.0,142589.0,0,0,3626.0,5964.0,0,0
04/29/2025 02:00,131043.0,155900.0,0,0,3633.0,5949.0,0,0
04/29/2025 03:00,132851.0,148327.0,0,0,3624.0,5949.0,0,0
04/29/2025 04:00,131049.0,154061.0,0,0,3689.0,6463.0,0,0
04/29/2025 05:00,163693.0,384421.0,0,0,3638.0,6067.0,0,0
04/29/2025 06:00,124386.0,144029.0,0,0,3748.0,7296.0,0,0
04/29/2025 07:00,134779.0,162659.0,0,0,3615.0,5969.0,0,0
04/29/2025 08:00,1802436.0,5764197.0,0,0,3634.0,5955.0,0,0
04/29/2025 09:00,868257.0,1305698.0,0,0,3647.0,6084.0,0,0
04/29/2025 10:00,785112.0,1860080.0,0,0,3643.0,5984.0,0,0
04/29/2025 11:00,624345.0,962684.0,0,0,3646.0,6095.0,0,0
04/29/2025 12:00,1806520.0,3385791.0,0,0,3640.0,6019.0,0,0
04/29/2025 13:00,1421769.0,3843930.0,0,0,3605.0,5999.0,0,0
04/29/2025 14:00,628509.0,1272221.0,0,0,3662.0,6283.0,0,0
04/29/2025 15:00,744384.0,1821662.0,0,0,3645.0,6019.0,0,0
04/29/2025 16:00,598186.0,1432534.0,0,0,3665.0,6232.0,0,0
04/29/2025 17:00,387002.0,693467.0,0,0,3627.0,6135.0,0,0
04/29/2025 18:00,163420.0,195247.0,0,0,3625.0,5902.0,0,0
04/29/2025 19:00,126792.0,158716.0,0,0,3626.0,5941.0,0,0
04/29/2025 20:00,151468.0,296057.0,0,0,3631.0,5919.0,0,0
04/29/2025 21:00,131727.0,161933.0,0,0,3633.0,5951.0,0,0
04/29/2025 22:00,128313.0,140355.0,0,0,3642.0,5913.0,0,0
04/29/2025 23:00,135821.0,213461.0,0,0,3627.0,5962.0,0,0
04/30/2025 00:00,125577.0,153258.0,0,0,3652.0,6370.0,0,0
04/30/2025 01:00,132550.0,167159.0,0,0,3635.0,6023.0,0,0
04/30/2025 02:00,143991.0,288552.0,0,0,3653.0,6091.0,0,0
04/30/2025 03:00,130943.0,162412.0,0,0,3630.0,5958.0,0,0
04/30/2025 04:00,132577.0,149666.0,0,0,3693.0,6471.0,0,0
04/30/2025 05:00,166316.0,303679.0,0,0,3633.0,6048.0,0,0
04/30/2025 06:00,133928.0,177193.0,0,0,3786.0,7304.0,0,0
04/30/2025 07:00,125897.0,140668.0,0,0,3623.0,6254.0,0,0
04/30/2025 08:00,1528097.0,3613474.0,0,0,3684.0,6002.0,0,0
04/30/2025 09:00,876656.0,1454374.0,0,0,3657.0,6434.0,0,0
04/30/2025 10:00,1047628.0,1923946.0,0,0,3646.0,6307.0,0,0
04/30/2025 11:00,993709.0,1412266.0,0,0,3642.0,6040.0,0,0
04/30/2025 12:00,4999140.0,7340848.0,0,0,3638.0,6011.0,0,0
04/30/2025 13:00,3106766.0,8325188.0,0,0,3634.0,5889.0,0,0
04/30/2025 14:00,520064.0,1109319.0,0,0,3639.0,5889.0,0,0
04/30/2025 15:00,537077.0,1228437.0,0,0,3627.0,5867.0,0,0
04/30/2025 16:00,667904.0,2162073.0,0,0,3646.0,5872.0,0,0
04/30/2025 17:00,268587.0,509441.0,0,0,3632.0,5897.0,0,0
04/30/2025 18:00,179010.0,454533.0,0,0,3628.0,5881.0,0,0
04/30/2025 19:00,131650.0,150789.0,0,0,3601.0,5868.0,0,0
04/30/2025 20:00,146076.0,249560.0,0,0,3626.0,5795.0,0,0
04/30/2025 21:00,134056.0,155229.0,0,0,3624.0,5802.0,0,0
04/30/2025 22:00,130803.0,153226.0,0,0,3663.0,6167.0,0,0
04/30/2025 23:00,142371.0,341580.0,0,0,3620.0,5804.0,0,0
05/01/2025 00:00,129393.0,162065.0,0,0,3656.0,5972.0,0,0
05/01/2025 01:00,130837.0,158113.0,0,0,3622.0,5837.0,0,0
05/01/2025 02:00,131792.0,150233.0,0,0,3626.0,5835.0,0,0
05/01/2025 03:00,127368.0,140984.0,0,0,3619.0,5811.0,0,0
05/01/2025 04:00,133011.0,160274.0,0,0,3685.0,6334.0,0,0
05/01/2025 05:00,205286.0,703876.0,0,0,3623.0,5851.0,0,0
05/01/2025 06:00,136480.0,172174.0,0,0,3742.0,7147.0,0,0
05/01/2025 07:00,122624.0,134345.0,0,0,3624.0,5819.0,0,0
05/01/2025 08:00,129068.0,168587.0,0,0,3642.0,5940.0,0,0
05/01/2025 09:00,127090.0,152130.0,0,0,3637.0,5877.0,0,0
05/01/2025 10:00,127212.0,145769.0,0,0,3633.0,5871.0,0,0
05/01/2025 11:00,131553.0,163744.0,0,0,3630.0,5884.0,0,0
05/01/2025 12:00,132038.0,151453.0,0,0,3641.0,5913.0,0,0
05/01/2025 13:00,137773.0,181813.0,0,0,3652.0,5862.0,0,0
05/01/2025 14:00,124960.0,183615.0,0,0,3626.0,5875.0,0,0
05/01/2025 15:00,136196.0,166037.0,0,0,3640.0,5862.0,0,0
05/01/2025 16:00,126396.0,162497.0,0,0,3638.0,5933.0,0,0
05/01/2025 17:00,137777.0,222113.0,0,0,3646.0,5906.0,0,0
05/01/2025 18:00,136828.0,194845.0,0,0,3634.0,5932.0,0,0
05/01/2025 19:00,128412.0,151358.0,0,0,3635.0,6015.0,0,0
05/01/2025 20:00,131617.0,157158.0,0,0,3597.0,5843.0,0,0
05/01/2025 21:00,135143.0,178861.0,0,0,3647.0,6046.0,0,0
05/01/2025 22:00,125803.0,146396.0,0,0,3600.0,5987.0,0,0
05/01/2025 23:00,197767.0,786816.0,0,0,3637.0,5928.0,0,0
05/02/2025 00:00,422648.0,819307.0,0,0,3671.0,7870.0,0,0
05/02/2025 01:00,128878.0,168399.0,0,0,3652.0,5811.0,0,0
05/02/2025 02:00,131576.0,157269.0,0,0,3622.0,5826.0,0,0
05/02/2025 03:00,139849.0,199879.0,0,0,3639.0,5810.0,0,0
05/02/2025 04:00,144905.0,240402.0,0,0,3688.0,6329.0,0,0
05/02/2025 05:00,151727.0,319421.0,0,0,3659.0,5934.0,0,0
05/02/2025 06:00,132535.0,174050.0,0,0,3739.0,7138.0,0,0
05/02/2025 07:00,130735.0,162323.0,0,0,3619.0,5952.0,0,0
05/02/2025 08:00,1418093.0,4305466.0,0,0,3647.0,5955.0,0,0
05/02/2025 09:00,526007.0,765390.0,0,0,3630.0,5982.0,0,0
05/02/2025 10:00,500853.0,939245.0,0,0,3633.0,5936.0,0,0
05/02/2025 11:00,839271.0,1454763.0,0,0,3632.0,5977.0,0,0
05/02/2025 12:00,1061937.0,1609885.0,0,0,3642.0,6029.0,0,0
05/02/2025 13:00,639959.0,1219631.0,0,0,3627.0,5985.0,0,0
05/02/2025 14:00,344334.0,1026057.0,0,0,3638.0,5981.0,0,0
05/02/2025 15:00,545880.0,1037734.0,0,0,3631.0,6013.0,0,0
05/02/2025 16:00,146988.0,361673.0,0,0,3636.0,6006.0,0,0
05/02/2025 17:00,196722.0,279293.0,0,0,3637.0,6016.0,0,0
05/02/2025 18:00,145796.0,177714.0,0,0,3638.0,5998.0,0,0
05/02/2025 19:00,131578.0,171362.0,0,0,3625.0,5989.0,0,0
05/02/2025 20:00,146676.0,258127.0,0,0,3638.0,6063.0,0,0
05/02/2025 21:00,130738.0,158411.0,0,0,3669.0,6497.0,0,0
05/02/2025 22:00,129466.0,176821.0,0,0,3629.0,5995.0,0,0
05/02/2025 23:00,131814.0,213363.0,0,0,3638.0,6018.0,0,0
05/03/2025 00:00,129771.0,161742.0,0,0,3631.0,6039.0,0,0
05/03/2025 01:00,139527.0,309242.0,0,0,3628.0,6018.0,0,0
05/03/2025 02:00,131112.0,172500.0,0,0,3622.0,5919.0,0,0
05/03/2025 03:00,125236.0,146429.0,0,0,3645.0,5923.0,0,0
05/03/2025 04:00,138027.0,199652.0,0,0,3672.0,5930.0,0,0
05/03/2025 05:00,156056.0,271852.0,0,0,3656.0,6143.0,0,0
05/03/2025 06:00,128110.0,164383.0,0,0,3753.0,7248.0,0,0
05/03/2025 07:00,124973.0,152177.0,0,0,3635.0,6158.0,0,0
05/03/2025 08:00,124006.0,156168.0,0,0,3633.0,5944.0,0,0
05/03/2025 09:00,123219.0,135444.0,0,0,3631.0,5968.0,0,0
05/03/2025 10:00,126031.0,148430.0,0,0,3631.0,5974.0,0,0
05/03/2025 11:00,126270.0,149306.0,0,0,3627.0,5968.0,0,0
05/03/2025 12:00,129271.0,175093.0,0,0,3641.0,6028.0,0,0
05/03/2025 13:00,130836.0,181244.0,0,0,3649.0,5981.0,0,0
05/03/2025 14:00,129050.0,158080.0,0,0,3625.0,5960.0,0,0
05/03/2025 15:00,124956.0,150226.0,0,0,3623.0,5979.0,0,0
05/03/2025 16:00,129151.0,155354.0,0,0,3637.0,6013.0,0,0
05/03/2025 17:00,129282.0,172784.0,0,0,3627.0,6023.0,0,0
05/03/2025 18:00,134358.0,192224.0,0,0,3629.0,5946.0,0,0
05/03/2025 19:00,131298.0,154140.0,0,0,3640.0,6012.0,0,0
05/03/2025 20:00,130024.0,164424.0,0,0,3650.0,6070.0,0,0
05/03/2025 21:00,130898.0,168864.0,0,0,3650.0,6384.0,0,0
05/03/2025 22:00,130064.0,166526.0,0,0,3654.0,6314.0,0,0
05/03/2025 23:00,134515.0,210866.0,0,0,3665.0,6033.0,0,0
05/04/2025 00:00,128649.0,146035.0,0,0,3752.0,6018.0,0,0
05/04/2025 01:00,129210.0,158731.0,0,0,3872.0,6046.0,0,0
05/04/2025 02:00,128625.0,151001.0,0,0,3679.0,6062.0,0,0
05/04/2025 03:00,127230.0,140230.0,0,0,3652.0,5931.0,0,0
05/04/2025 04:00,130493.0,171481.0,0,0,3746.0,6359.0,0,0
05/04/2025 05:00,147874.0,265354.0,0,0,3668.0,5908.0,0,0
05/04/2025 06:00,131802.0,182689.0,0,0,3799.0,7253.0,0,0
05/04/2025 07:00,123816.0,163850.0,0,0,3651.0,5804.0,0,0
05/04/2025 08:00,128327.0,144293.0,0,0,3689.0,5960.0,0,0
05/04/2025 09:00,155387.0,519343.0,0,0,3658.0,5827.0,0,0
05/04/2025 10:00,124465.0,142802.0,0,0,3674.0,5830.0,0,0
05/04/2025 11:00,128738.0,171215.0,0,0,3656.0,5829.0,0,0
05/04/2025 12:00,126973.0,169780.0,0,0,3675.0,5980.0,0,0
05/04/2025 13:00,130896.0,162726.0,0,0,3660.0,5849.0,0,0
05/04/2025 14:00,128967.0,169736.0,0,0,3671.0,6002.0,0,0
05/04/2025 15:00,128795.0,147401.0,0,0,3646.0,5848.0,0,0
05/04/2025 16:00,128277.0,181798.0,0,0,3663.0,5972.0,0,0
05/04/2025 17:00,123887.0,143696.0,0,0,3643.0,5836.0,0,0
05/04/2025 18:00,131944.0,153080.0,0,0,3668.0,5838.0,0,0
05/04/2025 19:00,138959.0,292506.0,0,0,3657.0,5851.0,0,0
05/04/2025 20:00,130991.0,166552.0,0,0,3708.0,5923.0,0,0
05/04/2025 21:00,131258.0,168711.0,0,0,3615.0,5869.0,0,0
05/04/2025 22:00,127260.0,144686.0,0,0,3664.0,5848.0,0,0
05/04/2025 23:00,152702.0,450107.0,0,0,3659.0,5879.0,0,0
05/05/2025 00:00,131312.0,178372.0,0,0,3705.0,6356.0,0,0
05/05/2025 01:00,128481.0,148153.0,0,0,3658.0,5885.0,0,0
05/05/2025 02:00,132038.0,163678.0,0,0,3655.0,5909.0,0,0
05/05/2025 03:00,130930.0,155681.0,0,0,3660.0,5778.0,0,0
05/05/2025 04:00,128533.0,155374.0,0,0,3728.0,6329.0,0,0
05/05/2025 05:00,159555.0,281086.0,0,0,3653.0,5802.0,0,0
05/05/2025 06:00,130364.0,174138.0,0,0,3803.0,7123.0,0,0
05/05/2025 07:00,127810.0,149036.0,0,0,3655.0,5813.0,0,0
05/05/2025 08:00,2258086.0,6804183.0,0,0,3676.0,5789.0,0,0
05/05/2025 09:00,1536633.0,5949641.0,0,0,3626.0,5895.0,0,0
05/05/2025 10:00,651506.0,1449506.0,0,0,3713.0,6352.0,0,0
05/05/2025 11:00,874895.0,1470199.0,0,0,3660.0,5841.0,0,0
05/05/2025 12:00,2219027.0,5126073.0,0,0,3691.0,6247.0,0,0
05/05/2025 13:00,1468699.0,5298661.0,0,0,3647.0,5870.0,0,0
05/05/2025 14:00,1180543.0,2606201.0,0,0,3663.0,5952.0,0,0
05/05/2025 15:00,1291367.0,2433231.0,0,0,3645.0,5801.0,0,0
05/05/2025 16:00,514167.0,698577.0,0,0,3661.0,5786.0,0,0
05/05/2025 17:00,262361.0,668469.0,0,0,3617.0,5919.0,0,0
05/05/2025 18:00,163744.0,203325.0,0,0,3670.0,5817.0,0,0
05/05/2025 19:00,126864.0,145923.0,0,0,3632.0,5888.0,0,0
05/05/2025 20:00,149523.0,254167.0,0,0,3646.0,6033.0,0,0
05/05/2025 21:00,131496.0,149890.0,0,0,3634.0,6028.0,0,0
05/05/2025 22:00,130193.0,162304.0,0,0,3686.0,6267.0,0,0
05/05/2025 23:00,130094.0,155322.0,0,0,3624.0,6109.0,0,0
05/06/2025 00:00,127983.0,151503.0,0,0,3667.0,6062.0,0,0
05/06/2025 01:00,156632.0,291937.0,0,0,3628.0,6067.0,0,0
05/06/2025 02:00,134278.0,156077.0,0,0,3650.0,6092.0,0,0
05/06/2025 03:00,128303.0,152154.0,0,0,3628.0,6077.0,0,0
05/06/2025 04:00,130797.0,153033.0,0,0,3723.0,6122.0,0,0
05/06/2025 05:00,148086.0,282009.0,0,0,3654.0,6252.0,0,0
05/06/2025 06:00,180320.0,689548.0,0,0,3776.0,7434.0,0,0
05/06/2025 07:00,126898.0,157051.0,0,0,3615.0,6113.0,0,0
05/06/2025 08:00,1640130.0,3917123.0,0,0,3664.0,6130.0,0,0
05/06/2025 09:00,1951014.0,3213426.0,0,0,3622.0,6097.0,0,0
05/06/2025 10:00,1164861.0,1955141.0,0,0,3645.0,6117.0,0,0
05/06/2025 11:00,1283602.0,2182616.0,0,0,3647.0,6172.0,0,0
05/06/2025 12:00,4459557.0,6289298.0,0,0,3658.0,6213.0,0,0
05/06/2025 13:00,1628201.0,4346358.0,0,0,3639.0,6068.0,0,0
05/06/2025 14:00,1197682.0,3472463.0,0,0,3642.0,6135.0,0,0
05/06/2025 15:00,1228901.0,2035922.0,0,0,3633.0,6156.0,0,0
05/06/2025 16:00,1084074.0,2043366.0,0,0,3634.0,6129.0,0,0
05/06/2025 17:00,209795.0,408552.0,0,0,3638.0,6127.0,0,0
05/06/2025 18:00,217193.0,931352.0,0,0,3629.0,6133.0,0,0
05/06/2025 19:00,137007.0,165187.0,0,0,3649.0,6219.0,0,0
05/06/2025 20:00,150921.0,407368.0,0,0,3642.0,6143.0,0,0
05/06/2025 21:00,133362.0,167014.0,0,0,3628.0,6147.0,0,0
05/06/2025 22:00,128719.0,145536.0,0,0,3627.0,6159.0,0,0
05/06/2025 23:00,135845.0,215385.0,0,0,3638.0,6193.0,0,0
05/07/2025 00:00,124998.0,156934.0,0,0,3640.0,6157.0,0,0
05/07/2025 01:00,144772.0,281605.0,0,0,3640.0,6169.0,0,0
05/07/2025 02:00,131182.0,162510.0,0,0,3629.0,6173.0,0,0
05/07/2025 03:00,124792.0,145279.0,0,0,3641.0,6194.0,0,0
05/07/2025 04:00,132597.0,168513.0,0,0,3687.0,6168.0,0,0
05/07/2025 05:00,159958.0,287217.0,0,0,3660.0,6192.0,0,0
05/07/2025 06:00,131345.0,170074.0,0,0,3735.0,7550.0,0,0
05/07/2025 07:00,127905.0,162110.0,0,0,3634.0,6199.0,0,0
05/07/2025 08:00,1290436.0,4764677.0,0,0,3611.0,6182.0,0,0
05/07/2025 09:00,1307835.0,4260415.0,0,0,3647.0,6215.0,0,0
05/07/2025 10:00,637045.0,815000.0,0,0,3652.0,6104.0,0,0
05/07/2025 11:00,1114958.0,1872162.0,0,0,3674.0,6124.0,0,0
05/07/2025 12:00,1232383.0,2157982.0,0,0,3662.0,6115.0,0,0
05/07/2025 13:00,2071773.0,4811669.0,0,0,3664.0,6118.0,0,0
05/07/2025 14:00,993656.0,1856423.0,0,0,3667.0,6123.0,0,0
